Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,point.x,point.y,point.z
1692845404.550439,4313,1692845404,549266099,world,2.0187564680006744,12.050005859063049,3.9177683984779463
1692845404.751465,4314,1692845404,750636100,world,2.0165044163121593,12.055650823662972,3.9185816844194505
1692845404.998785,4315,1692845404,997684001,world,2.0120457143900694,12.07159555560338,3.914053974872175
1692845405.1981585,4316,1692845405,197269916,world,2.00986297021268,12.08937496993758,3.90509300093089
1692845405.4004626,4317,1692845405,398904085,world,2.010449134192413,12.10867456840083,3.898929718156964
1692845405.5984776,4318,1692845405,597446918,world,2.0148731659280656,12.123727464541616,3.8938414369872163
1692845405.799012,4319,1692845405,798273086,world,2.021344072919419,12.142031806932664,3.8903985816235007
1692845406.0065475,4320,1692845406,5239009,world,2.0276609043012286,12.159758387509328,3.889081165695771
1692845406.2003446,4321,1692845406,199920892,world,2.03149276096633,12.172556985174197,3.887335837294856
1692845406.430622,4322,1692845406,429792881,world,2.033841568616481,12.184102490056148,3.885226297025852
1692845406.6680574,4323,1692845406,667668104,world,2.031849029075829,12.199442945901865,3.886083348969734
1692845406.8975837,4324,1692845406,896338939,world,2.0266324357223766,12.20937170287857,3.8895371553507943
1692845407.0989249,4325,1692845407,98599910,world,2.023217183499355,12.216329666826368,3.893918368921902
1692845407.2977588,4326,1692845407,296818971,world,2.0194684586757603,12.223847590774312,3.898772065768668
1692845407.4986777,4327,1692845407,497836112,world,2.0150794256210247,12.230434714155308,3.904010999746717
1692845407.6987739,4328,1692845407,697532892,world,2.01239168002553,12.235054600667354,3.9054621419776083
1692845407.898483,4329,1692845407,897542953,world,2.0106572115126937,12.239560287263885,3.906353183198817
1692845408.0997114,4330,1692845408,99014997,world,2.0101696906234565,12.241860924837965,3.905679136285187
1692845408.2979953,4331,1692845408,296885967,world,2.010083105961826,12.242789880573582,3.903508963916721
1692845408.498994,4332,1692845408,497507095,world,2.0105814309197285,12.242198717087604,3.9017138760857932
1692845408.6946561,4333,1692845408,694044113,world,2.0108036771928255,12.240664804616017,3.900583907972674
1692845408.8935204,4334,1692845408,892419099,world,2.012712130850673,12.237197650079452,3.8986765954090288
1692845409.0992324,4335,1692845409,97992897,world,2.0155627761942014,12.233315617266044,3.8943714589870098
1692845409.2997658,4336,1692845409,298603057,world,2.0190115360461505,12.229055380577847,3.8926691543203447
1692845409.4994104,4337,1692845409,497632026,world,2.024339461695945,12.224076284051762,3.89063104262587
1692845409.7001162,4338,1692845409,698550939,world,2.033648499103265,12.230578602203423,3.888843851731238
1692845409.8995042,4339,1692845409,897993087,world,2.045496546794652,12.25348736748333,3.8884387774629516
1692845410.096833,4340,1692845410,96618890,world,2.068535006658408,12.308296088644738,3.8885379934021955
1692845410.297325,4341,1692845410,296205043,world,2.091827641212717,12.373305569595232,3.8890785366718177
1692845410.4996905,4342,1692845410,498209953,world,2.1278974158393567,12.47818286277402,3.8893424420734277
1692845410.699483,4343,1692845410,698048114,world,2.1595044339622973,12.577619209414252,3.8870451126973364
1692845410.898335,4344,1692845410,896884918,world,2.2067726767035083,12.724336077781345,3.882263430053854
1692845411.099558,4345,1692845411,97647905,world,2.2567334054423327,12.881768543347107,3.8794324095891
1692845411.2981396,4346,1692845411,297848939,world,2.3001933462542183,13.025856909008098,3.8787339099624916
1692845411.498144,4347,1692845411,497313976,world,2.350685544254361,13.196932013024707,3.8787631497492328
1692845411.6998727,4348,1692845411,698688983,world,2.3831026030612747,13.308961750508388,3.8780237135679982
1692845411.897652,4349,1692845411,897197008,world,2.407908352639538,13.405104885302308,3.8782056801599936
1692845412.0962694,4350,1692845412,95012903,world,2.4184953753448326,13.459394024588846,3.8805665632893067
1692845412.2940466,4351,1692845412,292728900,world,2.419615627341159,13.483250657855478,3.8828609604739768
1692845412.497681,4352,1692845412,496484041,world,2.416425680849102,13.496767339649523,3.8859629523814334
1692845412.6965158,4353,1692845412,695370912,world,2.4123733743360845,13.498309478683495,3.8881177144004084
1692845412.89511,4354,1692845412,894190073,world,2.4106049503945997,13.495472597268417,3.8901614097398607
1692845413.0951371,4355,1692845413,94114065,world,2.41068783997207,13.488631897375171,3.8921179213021304
1692845413.2935052,4356,1692845413,292861938,world,2.413416201971586,13.482298223324506,3.895044406172744
1692845413.499042,4357,1692845413,498789072,world,2.4166786634571054,13.477841972096485,3.905784615092884
1692845413.6990902,4358,1692845413,697767972,world,2.422105660287798,13.475019200215002,3.9285319101059883
1692845413.9121816,4359,1692845413,911535978,world,2.426873059435252,13.473816767202834,3.9623397754320706
1692845414.1556115,4360,1692845414,154572963,world,2.433549768391231,13.473570799191748,4.022658370043288
1692845414.3511333,4361,1692845414,350827932,world,2.438185734941726,13.473826037306026,4.077010699742928
1692845414.551761,4362,1692845414,550931930,world,2.443295277830316,13.475807759264399,4.161767820951965
1692845414.7516792,4363,1692845414,750802993,world,2.445965283428677,13.478290035750433,4.243731012160836
1692845414.9496078,4364,1692845414,948848962,world,2.4467084530695047,13.48241027734639,4.364652472374388
1692845415.1448543,4365,1692845415,144464969,world,2.4472715361391693,13.485485866507815,4.479581470188577
1692845415.3519003,4366,1692845415,350733995,world,2.4482425363318043,13.490586519306135,4.629718911437962
1692845415.5537627,4367,1692845415,553221940,world,2.4494153290756913,13.496492375162688,4.788713061854764
1692845415.7728107,4368,1692845415,771399021,world,2.449736723967476,13.503357508083127,4.938181112503528
1692845415.9560177,4369,1692845415,955164909,world,2.449848781751257,13.509472253746935,5.05655628373286
1692845416.1528165,4370,1692845416,151607990,world,2.4505560778602558,13.516242414478256,5.177053456893077
1692845416.343681,4371,1692845416,342278957,world,2.452608840621906,13.52529935193661,5.326435403366901
1692845416.550189,4372,1692845416,549633026,world,2.4583163029216166,13.531871466028406,5.474630817446496
1692845416.7501895,4373,1692845416,749253988,world,2.46542549051253,13.536894868668924,5.619315830398833
1692845416.9492953,4374,1692845416,948431968,world,2.4713803279005333,13.541851108513129,5.710398477227116
1692845417.1504319,4375,1692845417,149102926,world,2.4795973130885614,13.547786167544018,5.812851112445216
1692845417.3514175,4376,1692845417,350198984,world,2.4916382931936596,13.548481365184443,5.907037290496774
1692845417.5498805,4377,1692845417,549331903,world,2.504468560960163,13.547043440056086,5.979653123285615
1692845417.7515938,4378,1692845417,750797033,world,2.519362327385579,13.54453939720429,6.07523962929514
1692845417.9524705,4379,1692845417,950985908,world,2.5309252430031393,13.542396061045565,6.163876954288156
1692845418.1509287,4380,1692845418,149173021,world,2.545035305403303,13.538512143716844,6.281498954531955
1692845418.3522055,4381,1692845418,350903034,world,2.556034591168441,13.534719985799029,6.382529176374348
1692845418.6092167,4382,1692845418,608078956,world,2.5650720857131546,13.527057029488788,6.492101960231324
1692845418.7998192,4383,1692845418,798506021,world,2.5664822254026376,13.522575856110052,6.552457005533682
1692845418.9935782,4384,1692845418,992554903,world,2.565409270965233,13.515710241480747,6.627746764183598
1692845419.194378,4385,1692845419,193381071,world,2.562081768852181,13.50827098256309,6.717438241782929
1692845419.4345417,4386,1692845419,433278083,world,2.5621118096892133,13.502778602266517,6.819379834383341
1692845419.6570919,4387,1692845419,656084060,world,2.5689123734656505,13.501924840518313,6.923555161268382
1692845419.8557258,4388,1692845419,855372905,world,2.5714298540974596,13.49941831646197,7.024607704399983
1692845420.0510423,4389,1692845420,49639940,world,2.5702466851555528,13.494966620530704,7.090184052055633
1692845420.2513413,4390,1692845420,250739097,world,2.5710798354621147,13.487932819277603,7.1464835721833
1692845420.4999096,4391,1692845420,498881101,world,2.5736778292935014,13.485023469477255,7.153792702372783
1692845420.7006607,4392,1692845420,700010061,world,2.5741314872900602,13.482617669608771,7.145847169742524
1692845420.8948457,4393,1692845420,893373012,world,2.5736824632250546,13.47739996069231,7.132466372464279
1692845421.0989718,4394,1692845421,98783969,world,2.587935051915224,13.507881998519224,7.11999135799968
1692845421.2989218,4395,1692845421,297775030,world,2.6188396571219528,13.586062461506572,7.1141603880724915
1692845421.4988961,4396,1692845421,498344898,world,2.684948736704996,13.7564441409329,7.112077872676451
1692845421.6995542,4397,1692845421,698921918,world,2.7809276926548137,14.002022361546096,7.1080357012692446
1692845421.899212,4398,1692845421,897641897,world,2.872447702611339,14.23910499977228,7.107136493390925
1692845422.099066,4399,1692845422,97580909,world,2.9910228980705824,14.548379487496732,7.105581087706582
1692845422.3003795,4400,1692845422,298671960,world,3.1242841341402254,14.888191183458048,7.100076856213505
1692845422.4993556,4401,1692845422,498065948,world,3.2473235454049245,15.195464771915113,7.09603127306255
1692845422.6994112,4402,1692845422,698688983,world,3.3853197236733195,15.541615974288106,7.091662370184963
1692845422.8993628,4403,1692845422,897922992,world,3.527720120868139,15.89648991202671,7.091953663855563
1692845423.101404,4404,1692845423,100064039,world,3.6455067678931528,16.19551002971957,7.094359365836127
1692845423.2983027,4405,1692845423,298075914,world,3.7703772231898256,16.512237774629057,7.100871842188852
1692845423.505362,4406,1692845423,503851890,world,3.860340676348187,16.71546471554143,7.101573373978653
1692845423.6997123,4407,1692845423,698802947,world,3.909571050391264,16.804119524651696,7.09797512818632
1692845423.9000106,4408,1692845423,898674964,world,3.9574093865344366,16.854396341007032,7.098160951997457
1692845424.1001313,4409,1692845424,99874973,world,3.993160156012209,16.858914655090075,7.096179155872491
1692845424.299878,4410,1692845424,298919916,world,4.013932363393792,16.842390310949668,7.098695515963797
1692845424.5524113,4411,1692845424,550863027,world,4.037409873091406,16.79790661300126,7.099273126686697
1692845424.7502227,4412,1692845424,748910903,world,4.053351048680156,16.75485482207023,7.100036696052456
1692845424.9496484,4413,1692845424,949318885,world,4.062136769968106,16.719356659697723,7.1028269759682985
1692845425.199645,4414,1692845425,198745965,world,4.075382322163932,16.676845129532694,7.101391805416938
1692845425.400503,4415,1692845425,398996114,world,4.090180662567832,16.65549347163278,7.098145085051698
1692845425.5992084,4416,1692845425,598592996,world,4.112654239997141,16.65930632684035,7.094137022093108
1692845425.8016393,4417,1692845425,800244092,world,4.127369418860326,16.68572177946089,7.091481668981501
1692845425.9987419,4418,1692845425,997526884,world,4.127838863945954,16.733173944511236,7.0864714963577455
1692845426.1999621,4419,1692845426,198694944,world,4.119026720731881,16.79136918875679,7.081704709702649
1692845426.406067,4420,1692845426,404695987,world,4.115285629499226,16.846477984906187,7.076805429806598
1692845426.599359,4421,1692845426,598910093,world,4.114344855972263,16.93010019683311,7.070661683116398
1692845426.8106914,4422,1692845426,809387922,world,4.119340017116087,17.009167338486805,7.063348442603001
1692845427.000129,4423,1692845426,999078035,world,4.125656625983197,17.051818649236566,7.059234443556235
1692845427.1943452,4424,1692845427,193497896,world,4.13771027056373,17.089339685307777,7.054669783338895
1692845427.396777,4425,1692845427,395816087,world,4.147002392682452,17.110599793061738,7.053359769277421
1692845427.601965,4426,1692845427,601042032,world,4.158135585992909,17.128878881601395,7.052298061862857
1692845427.7988281,4427,1692845427,797967910,world,4.168419267227705,17.141176522115757,7.052553097861974
1692845427.9995596,4428,1692845427,999186992,world,4.17377611499478,17.14358721207691,7.054967174934902
1692845428.2003348,4429,1692845428,199901103,world,4.176811807693298,17.145014801040816,7.057987876870868
1692845428.4018526,4430,1692845428,400549888,world,4.185834045628781,17.149270941589748,7.061764753063869
1692845428.6008008,4431,1692845428,599991083,world,4.199083004879753,17.153588568862688,7.067325915635365
1692845428.8002727,4432,1692845428,798939943,world,4.205651298375983,17.153903363571317,7.070954413481601
1692845428.9994402,4433,1692845428,998996019,world,4.212573696655568,17.147182025172015,7.0737530690924615
1692845429.2011728,4434,1692845429,199951887,world,4.215042333954102,17.13338506751529,7.082826095080762
1692845429.3974142,4435,1692845429,397100925,world,4.2109875749479215,17.122855506640917,7.095159764843331
1692845429.5998516,4436,1692845429,598550081,world,4.195911773285275,17.10661387451728,7.121276729106924
1692845429.8001237,4437,1692845429,798069000,world,4.179856246793975,17.096334135821508,7.154718696593932
1692845429.9991987,4438,1692845429,998802900,world,4.172987028669809,17.097703328723583,7.203925086009676
1692845430.1950388,4439,1692845430,193983078,world,4.168053478913407,17.09930426919641,7.286059898761749
1692845430.435885,4440,1692845430,434468030,world,4.163803549673958,17.096999444772337,7.3838830807753055
1692845430.6456423,4441,1692845430,644876003,world,4.15948071031994,17.093494991009493,7.510683395017196
1692845430.850867,4442,1692845430,849661111,world,4.156880076405969,17.092277257388332,7.603424463281556
1692845431.0522525,4443,1692845431,50807952,world,4.15481263733318,17.092483602209086,7.723245349076578
1692845431.2949007,4444,1692845431,293363094,world,4.1529653107266995,17.094957728791996,7.8629606094658016
1692845431.4995403,4445,1692845431,498495101,world,4.1506761173315,17.098135116832054,7.973757653424627
1692845431.6992376,4446,1692845431,698678970,world,4.146349455548261,17.097370435365292,8.06837969373791
1692845431.899493,4447,1692845431,899272918,world,4.141589303248907,17.09234020607164,8.1808323703533
1692845432.0953107,4448,1692845432,94309091,world,4.139099920992862,17.08716472424885,8.29441538645527
1692845432.2946453,4449,1692845432,293134927,world,4.140991956109701,17.086579955523348,8.385204846861669
1692845432.4942741,4450,1692845432,492716073,world,4.147315117446283,17.09191311343534,8.49408076993754
1692845432.7008348,4451,1692845432,700041055,world,4.156675442260621,17.10557929229867,8.59718489650841
1692845432.9025965,4452,1692845432,900995969,world,4.164310998288897,17.118603812089304,8.672286803935776
1692845433.1012306,4453,1692845433,100240945,world,4.174145180200412,17.134076042771767,8.733558846797266
1692845433.2987459,4454,1692845433,297700881,world,4.184184238074522,17.150709878426824,8.751955984090742
1692845433.499929,4455,1692845433,499394893,world,4.197031111143019,17.157724250743513,8.754273188832713
1692845433.699206,4456,1692845433,698518991,world,4.212595716235569,17.170524724767347,8.771691264566442
1692845433.901026,4457,1692845433,900193929,world,4.221588159246835,17.18923806074895,8.807180338125846
1692845434.1011024,4458,1692845434,99986076,world,4.222767145651574,17.20791848603335,8.853155479197596
1692845434.2989995,4459,1692845434,298696994,world,4.216647958382623,17.220831773594682,8.863767566928274
1692845434.5008492,4460,1692845434,499525070,world,4.207181947691652,17.225884904827353,8.857526779215007
1692845434.6986365,4461,1692845434,697951078,world,4.196043188486897,17.226089490777667,8.852538420928639
1692845434.8996682,4462,1692845434,899163007,world,4.1847927224007435,17.22171744728439,8.860211548181468
1692845435.0996506,4463,1692845435,99482059,world,4.176106795882902,17.21908573456426,8.8594557698745
1692845435.2998157,4464,1692845435,299509048,world,4.16465587133564,17.216670220455626,8.859866555859313
1692845435.499809,4465,1692845435,498298883,world,4.152181201394114,17.21382786649474,8.857409542518468
1692845435.7016332,4466,1692845435,700431108,world,4.143866256740694,17.209704893776006,8.85705280051232
1692845435.8998425,4467,1692845435,898924112,world,4.134067010609101,17.205197358115356,8.85756145427689
1692845436.100085,4468,1692845436,99136114,world,4.123200838850835,17.20469524888813,8.855520153157158
1692845436.3027735,4469,1692845436,301336050,world,4.1129712579693205,17.20756081536706,8.85640233797254
1692845436.552708,4470,1692845436,551714897,world,4.097503068990363,17.207430792122977,8.857334996329598
1692845436.7748158,4471,1692845436,773420095,world,4.082862556060263,17.20374994053327,8.853964752530771
1692845436.9997478,4472,1692845436,999447107,world,4.079415165988166,17.21359127959613,8.860683357463074
1692845437.1997313,4473,1692845437,198996067,world,4.083830035077881,17.239728206542623,8.871245419821719
1692845437.395692,4474,1692845437,395139932,world,4.092713345617199,17.27514119967509,8.874316570430366
1692845437.5959988,4475,1692845437,594799041,world,4.109769229327981,17.351532483478422,8.875851946898464
1692845437.7972271,4476,1692845437,795820951,world,4.134609564743755,17.467109081570925,8.876677788844205
1692845437.996088,4477,1692845437,994740009,world,4.1594844844865975,17.5877927784054,8.879040716736952
1692845438.1973867,4478,1692845438,196080923,world,4.201178856756428,17.769943799961766,8.878764800534796
1692845438.4037018,4479,1692845438,402996063,world,4.254565953360839,17.983596935909645,8.877857754614993
1692845438.602022,4480,1692845438,600483894,world,4.309435601954533,18.1830362566036,8.87549532470706
1692845438.7998998,4481,1692845438,798644065,world,4.385631452110374,18.451612978404683,8.877820837025553
1692845439.0014176,4482,1692845439,253915,world,4.448711642412263,18.684539137452248,8.878093270513261
1692845439.2010744,4483,1692845439,199870109,world,4.531253117363576,18.982534550174023,8.876463050140472
1692845439.4008656,4484,1692845439,399521112,world,4.625802504213539,19.315906007142303,8.885005707000374
1692845439.603007,4485,1692845439,601227998,world,4.7166672221901536,19.639063678889443,8.891221495873523
1692845439.802404,4486,1692845439,801597118,world,4.789727289780899,19.896355691366125,8.890660847392652
1692845440.0199456,4487,1692845440,19052028,world,4.8999146500189,20.26759886153627,8.88568110645538
1692845440.203169,4488,1692845440,201745033,world,4.984943714035921,20.510725267449743,8.879182595060797
1692845440.4055352,4489,1692845440,404289007,world,5.0830037149388545,20.73865939511211,8.876350393802795
1692845440.6027067,4490,1692845440,601298093,world,5.214730014475549,21.010388680551387,8.87573914496997
1692845440.800805,4491,1692845440,800199985,world,5.341811034451325,21.267210624700283,8.876745829021033
1692845441.0031402,4492,1692845441,1763105,world,5.477210230968467,21.54018739382991,8.88119036355667
1692845441.1998937,4493,1692845441,199537038,world,5.584359062501676,21.765937233024488,8.885288586214614
1692845441.400087,4494,1692845441,398998022,world,5.71899232012106,22.064674616041657,8.893834820809957
1692845441.600427,4495,1692845441,599473953,world,5.8425935067612045,22.37129887125252,8.903097865077441
1692845441.8021371,4496,1692845441,801505088,world,5.960198641216607,22.691638821985634,8.91133063897405
1692845442.0008938,4497,1692845442,210046,world,6.051686856843276,22.95792297316916,8.914892193368274
1692845442.2029,4498,1692845442,201915979,world,6.171441435498309,23.29806771540325,8.92262522077435
1692845442.433533,4499,1692845442,432389974,world,6.291048439011092,23.621626644012395,8.930835118133302
1692845442.6526804,4500,1692845442,651622056,world,6.3920874273960635,23.885273609736032,8.93731370213493
1692845442.9021366,4501,1692845442,900814056,world,6.4572174384483105,24.042868430683257,8.949237792608585
1692845443.1185205,4502,1692845443,117352008,world,6.488086098238682,24.094090357558798,8.961568570379896
1692845443.3509796,4503,1692845443,349596977,world,6.5014539667402005,24.106399092760057,8.9685433930984
1692845443.5552506,4504,1692845443,553874969,world,6.504375762086397,24.096660652921628,8.977362089386062
1692845443.752169,4505,1692845443,751075029,world,6.498230488815921,24.074754998555136,8.983765467920207
1692845443.9484127,4506,1692845443,946717977,world,6.4910269493664146,24.040321562074496,8.992945232823672
1692845444.1580353,4507,1692845444,157335996,world,6.484342527655599,24.002543027491356,9.00031613163604
1692845444.3525314,4508,1692845444,351675987,world,6.47952904964302,23.976208624827677,9.002915821002944
1692845444.5517776,4509,1692845444,550685882,world,6.480498412054317,23.94616445376846,9.003740707182615
1692845444.7528498,4510,1692845444,752118110,world,6.485569383669599,23.92609361299992,9.004603456906807
1692845444.9504077,4511,1692845444,950068950,world,6.494423884191633,23.911293826874953,9.006903395986598
1692845445.2004876,4512,1692845445,200135946,world,6.510387929017384,23.906945079266052,9.009063551930723
1692845445.401407,4513,1692845445,400166034,world,6.526469359487237,23.911375550129833,9.012394624290891
1692845445.6084526,4514,1692845445,607693910,world,6.547252095748377,23.921018993485177,9.016594658889929
1692845445.8010151,4515,1692845445,799611091,world,6.565235436404578,23.932376220317565,9.018708248139859
1692845446.0019617,4516,1692845446,1120090,world,6.583372862045621,23.949948497741843,9.020875854167116
1692845446.2031865,4517,1692845446,201957941,world,6.590370870039351,23.968649245969118,9.023078106897657
1692845446.4039164,4518,1692845446,402926921,world,6.598042452118193,24.00002657818436,9.02605210524159
1692845446.602157,4519,1692845446,600863933,world,6.6025764036432975,24.03628715258742,9.028813616212773
1692845446.8020556,4520,1692845446,801182985,world,6.605306696476532,24.0611931364258,9.032293783377966
1692845447.0001428,4521,1692845446,999891042,world,6.6074513537787425,24.08468508799865,9.033921005808423
1692845447.2020986,4522,1692845447,200905084,world,6.607090979204031,24.101479310466402,9.036492274737085
1692845447.402288,4523,1692845447,401384115,world,6.601652816067713,24.11916057794633,9.04169047507223
1692845447.601837,4524,1692845447,600550889,world,6.593561928004874,24.134766558271167,9.043029083296176
1692845447.8022146,4525,1692845447,801392078,world,6.590423275436251,24.14726358187454,9.041677218699107
1692845448.0028586,4526,1692845448,1394987,world,6.589566019183053,24.152855359471232,9.042128780745045
1692845448.203348,4527,1692845448,201276063,world,6.585270478496,24.160504474248683,9.042956717473501
1692845448.436345,4528,1692845448,435995101,world,6.5806011881547875,24.16866161962548,9.043508760632307
1692845448.6516616,4529,1692845448,651343107,world,6.571973589297272,24.17814743799795,9.043744372242031
1692845448.850217,4530,1692845448,849917888,world,6.564402197405116,24.182275956989088,9.04431403506122
1692845449.1012664,4531,1692845449,99975109,world,6.557472343000313,24.18986692955764,9.045702029250933
1692845449.3024292,4532,1692845449,301309108,world,6.55550578367513,24.194535270645247,9.048866523479091
1692845449.5019238,4533,1692845449,500921010,world,6.55480938598464,24.198194757519104,9.050471530650825
1692845449.696078,4534,1692845449,694864034,world,6.556668919837307,24.201059199607243,9.051853502878657
1692845449.894995,4535,1692845449,894658088,world,6.560658346765422,24.197428430009495,9.053916179723444
1692845450.1025906,4536,1692845450,101644992,world,6.565284571480106,24.191055474676205,9.057260889452863
1692845450.3012125,4537,1692845450,300287961,world,6.5676048518433845,24.18349685858675,9.060065373948987
1692845450.5008664,4538,1692845450,499660968,world,6.571169003877458,24.17686625882675,9.063360596033903
1692845450.7038174,4539,1692845450,702594995,world,6.575225408503911,24.16968599198981,9.065288578219096
1692845450.9013674,4540,1692845450,900366067,world,6.5782163402321885,24.1649085070369,9.065649355505329
1692845451.1004014,4541,1692845451,99081993,world,6.581081581969784,24.156744542385468,9.066205091017054
1692845451.300583,4542,1692845451,299674034,world,6.582152125337643,24.149647755105434,9.064220769351067
1692845451.500791,4543,1692845451,500150918,world,6.581954243225709,24.148819145062134,9.061596115132119
1692845451.699414,4544,1692845451,698498010,world,6.581374081265608,24.15206679807261,9.059382811924522
1692845451.8964689,4545,1692845451,895008087,world,6.576816852810566,24.157353124990095,9.057691144502826
1692845452.1030402,4546,1692845452,101542949,world,6.569547091897789,24.162954716485046,9.057160641558568
1692845452.3018963,4547,1692845452,300302028,world,6.558911722330777,24.169833959730113,9.053993910040205
1692845452.5022652,4548,1692845452,501280069,world,6.551944232266237,24.175004003434196,9.049861358351237
1692845452.7025597,4549,1692845452,701299905,world,6.548945264055305,24.177010376898124,9.046691633116197
1692845452.8999388,4550,1692845452,899530887,world,6.544904616056101,24.18044118213311,9.045283558311809
1692845453.0997014,4551,1692845453,99378108,world,6.534021318339455,24.18552020041875,9.042480563858874
1692845453.3009644,4552,1692845453,300194025,world,6.524526244459366,24.1884014132836,9.037342864728089
1692845453.5229287,4553,1692845453,522258043,world,6.519100499142951,24.188068443590737,9.031587978785865
1692845453.7517328,4554,1692845453,750564098,world,6.521231579574987,24.181378327690936,9.030882270185657
1692845453.952603,4555,1692845453,952105045,world,6.5282016304707895,24.16040381276366,9.02608034527151
1692845454.1525562,4556,1692845454,151963949,world,6.52631661899693,24.144010601006585,9.024758206407412
1692845454.3519962,4557,1692845454,351178884,world,6.520370534083327,24.137035221203405,9.021574471690386
1692845454.6027849,4558,1692845454,601902008,world,6.517111072128841,24.125964620012155,9.023929729236983
1692845454.8055935,4559,1692845454,804409980,world,6.52350283635576,24.108254786992802,9.035534852395728
1692845455.0017421,4560,1692845455,957965,world,6.524429662747593,24.092639436088803,9.020578302089518
1692845455.2048752,4561,1692845455,203531980,world,6.5214557290054245,24.08055428613966,8.998761335481902
1692845455.4036722,4562,1692845455,402896881,world,6.520559122962936,24.072687317270493,8.977610206118158
1692845455.6011386,4563,1692845455,600702047,world,6.514708889960502,24.065972015220495,8.952725272488237
1692845455.8011281,4564,1692845455,800383090,world,6.511656240165621,24.069545885142816,8.947718448200646
1692845456.002268,4565,1692845456,1672029,world,6.503487749822739,24.07458526379878,8.942524781144954
1692845456.2034097,4566,1692845456,201210975,world,6.500640472462578,24.076095149439652,8.942765173174763
1692845456.403934,4567,1692845456,403253078,world,6.498645594690856,24.080839975030813,8.940666524165835
1692845456.603939,4568,1692845456,602983951,world,6.497614820583749,24.093514184748756,8.942049101743123
1692845456.8005464,4569,1692845456,799856901,world,6.493452757820364,24.111021252278306,8.948685226243214
1692845457.0013838,4570,1692845457,327110,world,6.49359944102514,24.127990493790094,8.951234202139617
1692845457.2021048,4571,1692845457,200911998,world,6.491006328197727,24.13948934010864,8.941661411123889
1692845457.4019833,4572,1692845457,400332927,world,6.490734990346709,24.151625199890077,8.934320361575757
1692845457.6040277,4573,1692845457,602900028,world,6.493810090619149,24.14391448250376,8.931012707608375
1692845457.802463,4574,1692845457,801688909,world,6.494634875830911,24.139525598950513,8.924156205900616
1692845457.9949107,4575,1692845457,993845939,world,6.490122611284619,24.133756582164324,8.91400747644515
1692845458.201076,4576,1692845458,200050115,world,6.48883233238098,24.133205845471366,8.923179750484735
1692845458.4027228,4577,1692845458,401376008,world,6.490809489645244,24.138577953457798,8.940277812588363
1692845458.6031475,4578,1692845458,601965904,world,6.486340214558709,24.147167444329853,8.943961779278567
1692845458.7993376,4579,1692845458,798994064,world,6.47907838110109,24.16047109394185,8.944220400040294
1692845459.0016456,4580,1692845459,406980,world,6.480993613427017,24.16495417760916,8.9371320510691
1692845459.2038622,4581,1692845459,202045917,world,6.488128036824492,24.16349735679296,8.932341926170707
1692845459.4022624,4582,1692845459,400988101,world,6.498632086582234,24.159208914413284,8.932389786224533
1692845459.6021965,4583,1692845459,601380109,world,6.509881342041126,24.162967870468037,8.933684752714669
1692845459.801832,4584,1692845459,800785064,world,6.521477426136926,24.171099440884745,8.937570095533204
1692845460.0006814,4585,1692845459,999613046,world,6.532540880137731,24.177867651461384,8.944443832167138
1692845460.2035964,4586,1692845460,202742099,world,6.545165459399982,24.185197092667522,8.953713143126933
1692845460.4339833,4587,1692845460,432990074,world,6.5546104110944725,24.18699467112674,8.961849658735815
1692845460.654398,4588,1692845460,653647899,world,6.56578930098874,24.184361577071286,8.968254018233395
1692845460.90175,4589,1692845460,900700092,world,6.57243996500722,24.180167963228087,8.973339199866274
1692845461.1022773,4590,1692845461,100042104,world,6.577590894328637,24.173258627061387,8.978976428095649
1692845461.3028488,4591,1692845461,301541090,world,6.582953276984199,24.16573517812708,8.982980672926857
1692845461.5018897,4592,1692845461,500313997,world,6.584533774992906,24.159021777988073,8.985788684301909
1692845461.7004428,4593,1692845461,699398040,world,6.583035013889798,24.15238794464335,8.99113382518783
1692845461.9020927,4594,1692845461,900898933,world,6.575788601627664,24.144050401941968,9.001964781410592
1692845462.1008484,4595,1692845462,100061893,world,6.564566904731237,24.13735431933378,9.012510774899425
1692845462.3159056,4596,1692845462,314742088,world,6.549739865051606,24.135076338975296,9.016553344783361
1692845462.553645,4597,1692845462,552342891,world,6.540417045338245,24.13209413533764,9.01238656731141
1692845462.750534,4598,1692845462,750343084,world,6.536459219806034,24.125662203602587,9.004283586260854
1692845462.9530163,4599,1692845462,951916933,world,6.539260181928626,24.115740859302832,8.99662956100542
1692845463.154264,4600,1692845463,152684926,world,6.542927845322083,24.10426158594032,8.993786276950928
1692845463.3524072,4601,1692845463,351049900,world,6.546375155301689,24.09511733530485,8.993930066400466
1692845463.555176,4602,1692845463,554059982,world,6.55011296812927,24.09325217881178,8.990718870947063
1692845463.753661,4603,1692845463,752393007,world,6.553736148544431,24.0951030754552,8.990826668075641
1692845463.9514892,4604,1692845463,950006961,world,6.559143723081547,24.0992298352121,8.992856021084123
1692845464.1525226,4605,1692845464,151206016,world,6.564242340328519,24.10287137656087,8.99998323167749
1692845464.352151,4606,1692845464,351157903,world,6.567472965095135,24.103276684038065,9.011570635609132
1692845464.5515945,4607,1692845464,550874948,world,6.571289188441597,24.100094806744664,9.025739291105708
1692845464.755106,4608,1692845464,752959966,world,6.576205942091406,24.09086232716436,9.032309298768709
